ATCC_names,BW_names,DH_names,MG_names,ATCC_GSE94978_1,ATCC_GSE94978_2,BW25113_GSE73673_6,BW25113_GSE73673_7,BW25113_GSE73673_8,BW25113_GSE85914,K12DH_GSE98890_1,K12DH_GSE98890_2,K12MG_GSE114917_LP1,K12MG_GSE114917_LP2,K12MG_GSE114917_LP3,K12MG_GSE114917_LP4,K12MG_GSE40313_1,K12MG_GSE40313_2,K12MG_GSE54199_DNA,K12MG_GSE54199_RNA,K12MG_GSE60522_1,K12MG_GSE60522_2,K12MG_GSE60522_3
DR76_RS21485,BW25113_RS04745,ECDH10B_RS05050,b0915,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21480,BW25113_RS04750,ECDH10B_RS05055,b0916,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21475,BW25113_RS04755,ECDH10B_RS05060,b0917,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21470,BW25113_RS04760,ECDH10B_RS05065,b0918,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21465,BW25113_RS04765,ECDH10B_RS05070,b0919,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21455,BW25113_RS04775,ECDH10B_RS05080,b0921,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21450,BW25113_RS04780,ECDH10B_RS05085,b0922,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21445,BW25113_RS04785,ECDH10B_RS05090,b0923,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21440,BW25113_RS04790,ECDH10B_RS05095,b0924,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21430,BW25113_RS04800,ECDH10B_RS05105,b0926,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21420,BW25113_RS04810,ECDH10B_RS05115,b0928,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21410,BW25113_RS04820,ECDH10B_RS05125,b0929,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21405,BW25113_RS04825,ECDH10B_RS05130,b0930,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21400,BW25113_RS04830,ECDH10B_RS05135,b0931,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21375,BW25113_RS04855,ECDH10B_RS05160,b0936,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21370,BW25113_RS04860,ECDH10B_RS05165,b0937,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21365,BW25113_RS04900,ECDH10B_RS05205,b0945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21360,BW25113_RS04905,ECDH10B_RS05210,b0946,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21355,BW25113_RS04910,ECDH10B_RS05215,b0947,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21345,BW25113_RS04920,ECDH10B_RS05225,b0949,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21340,BW25113_RS04925,ECDH10B_RS05230,b0950,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21335,BW25113_RS04930,ECDH10B_RS05235,b0951,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21325,BW25113_RS04940,ECDH10B_RS05245,b0953,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21320,BW25113_RS04945,ECDH10B_RS05250,b0954,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21315,BW25113_RS04950,ECDH10B_RS05255,b0955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21310,BW25113_RS04955,ECDH10B_RS05260,b0956,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21295,BW25113_RS04970,ECDH10B_RS05275,b0958,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21290,BW25113_RS04975,ECDH10B_RS05280,b0959,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21285,BW25113_RS04980,ECDH10B_RS05285,b0960,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21280,BW25113_RS04985,ECDH10B_RS05290,b0961,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21275,BW25113_RS04990,ECDH10B_RS05295,b0962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21270,BW25113_RS04995,ECDH10B_RS05300,b0963,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21265,BW25113_RS05000,ECDH10B_RS05305,b0964,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21255,BW25113_RS05010,ECDH10B_RS05315,b0965,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21250,BW25113_RS05015,ECDH10B_RS05320,b0966,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21245,BW25113_RS05020,ECDH10B_RS05325,b0967,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21240,BW25113_RS05025,ECDH10B_RS05330,b0968,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21235,BW25113_RS05030,ECDH10B_RS05335,b0969,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21230,BW25113_RS05035,ECDH10B_RS05340,b0970,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21220,BW25113_RS05045,ECDH10B_RS05350,b0972,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21215,BW25113_RS05050,ECDH10B_RS05355,b0973,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21210,BW25113_RS05055,ECDH10B_RS05360,b0974,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21205,BW25113_RS05060,ECDH10B_RS05365,b0975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21200,BW25113_RS05065,ECDH10B_RS05370,b0976,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21195,BW25113_RS05070,ECDH10B_RS05375,b0977,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21165,BW25113_RS05145,ECDH10B_RS05450,b0990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21160,BW25113_RS05150,ECDH10B_RS05455,b0991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21155,BW25113_RS05155,ECDH10B_RS05460,b4517,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21150,BW25113_RS05160,ECDH10B_RS05465,b0992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21145,BW25113_RS05165,ECDH10B_RS05470,b0993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21140,BW25113_RS05170,ECDH10B_RS05475,b0994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21135,BW25113_RS05175,ECDH10B_RS05480,b0995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21130,BW25113_RS05180,ECDH10B_RS05485,b0996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21125,BW25113_RS05185,ECDH10B_RS05490,b0997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13695,BW25113_RS00580,ECDH10B_RS00485,b0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21110,BW25113_RS05200,ECDH10B_RS05505,b1000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21105,BW25113_RS05210,ECDH10B_RS05515,b1002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21100,BW25113_RS05215,ECDH10B_RS05520,b1003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21095,BW25113_RS05220,ECDH10B_RS05525,b1004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21085,BW25113_RS05230,ECDH10B_RS05535,b4518,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21080,BW25113_RS05235,ECDH10B_RS05540,b1006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21075,BW25113_RS05240,ECDH10B_RS05545,b1007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21070,BW25113_RS05245,ECDH10B_RS05550,b1008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21065,BW25113_RS05250,ECDH10B_RS05555,b1009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21060,BW25113_RS05255,ECDH10B_RS05560,b1010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21055,BW25113_RS05260,ECDH10B_RS05565,b1011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21050,BW25113_RS05265,ECDH10B_RS05570,b1012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21045,BW25113_RS05270,ECDH10B_RS05575,b1013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21040,BW25113_RS05275,ECDH10B_RS05580,b1014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21020,BW25113_RS05300,ECDH10B_RS05605,b1018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21015,BW25113_RS05305,ECDH10B_RS05610,b1019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21010,BW25113_RS05315,ECDH10B_RS05620,b1020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21005,BW25113_RS05320,ECDH10B_RS05625,b1021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS21000,BW25113_RS05325,ECDH10B_RS05630,b1022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20995,BW25113_RS05330,ECDH10B_RS05635,b1023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20990,BW25113_RS05335,ECDH10B_RS05640,b1024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20410,BW25113_RS05375,ECDH10B_RS05695,b1033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20405,BW25113_RS05380,ECDH10B_RS05700,b1034,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20400,BW25113_RS05385,ECDH10B_RS05705,b1035,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20395,BW25113_RS05390,ECDH10B_RS05710,b1036,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20385,BW25113_RS05400,ECDH10B_RS05720,b1038,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20380,BW25113_RS05405,ECDH10B_RS05725,b1039,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20375,BW25113_RS05410,ECDH10B_RS05730,b1040,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20365,BW25113_RS05420,ECDH10B_RS05740,b1041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20355,BW25113_RS05430,ECDH10B_RS05750,b1043,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20350,BW25113_RS05435,ECDH10B_RS05755,b1044,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20345,BW25113_RS05440,ECDH10B_RS05760,b1045,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20340,BW25113_RS05445,ECDH10B_RS05765,b1046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20335,BW25113_RS05450,ECDH10B_RS05770,b1047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20320,BW25113_RS05465,ECDH10B_RS05785,b1048,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20315,BW25113_RS05470,ECDH10B_RS05790,b1049,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20310,BW25113_RS05475,ECDH10B_RS05795,b1050,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20305,BW25113_RS05480,ECDH10B_RS05800,b1051,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20295,BW25113_RS05490,ECDH10B_RS05810,b1053,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20285,BW25113_RS05500,ECDH10B_RS05820,b1055,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20280,BW25113_RS05505,ECDH10B_RS05825,b1056,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20275,BW25113_RS05510,ECDH10B_RS05830,b1057,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20265,BW25113_RS05520,ECDH10B_RS05840,b1059,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20250,BW25113_RS05535,ECDH10B_RS05855,b1062,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20245,BW25113_RS05540,ECDH10B_RS05860,b1063,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20240,BW25113_RS05545,ECDH10B_RS05865,b1064,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20235,BW25113_RS05550,ECDH10B_RS05870,b1065,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20230,BW25113_RS05555,ECDH10B_RS05875,b1066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20225,BW25113_RS05560,ECDH10B_RS05880,b1067,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20220,BW25113_RS05565,ECDH10B_RS05885,b1068,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20215,BW25113_RS05570,ECDH10B_RS05890,b1069,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20210,BW25113_RS05575,ECDH10B_RS05895,b1070,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20205,BW25113_RS05580,ECDH10B_RS05900,b1071,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20195,BW25113_RS05590,ECDH10B_RS05910,b1073,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20190,BW25113_RS05595,ECDH10B_RS05915,b1074,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20185,BW25113_RS05600,ECDH10B_RS05920,b1075,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20180,BW25113_RS05605,ECDH10B_RS05925,b1076,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20175,BW25113_RS05610,ECDH10B_RS05930,b1077,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20170,BW25113_RS05615,ECDH10B_RS05935,b1078,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20165,BW25113_RS05620,ECDH10B_RS05940,b1079,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20160,BW25113_RS05625,ECDH10B_RS05945,b1080,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20155,BW25113_RS05630,ECDH10B_RS05950,b1081,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20150,BW25113_RS05635,ECDH10B_RS05955,b1082,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20145,BW25113_RS05640,ECDH10B_RS05960,b1083,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20140,BW25113_RS05645,ECDH10B_RS05965,b1084,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20130,BW25113_RS05655,ECDH10B_RS05975,b1086,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20125,BW25113_RS05660,ECDH10B_RS05980,b1087,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20120,BW25113_RS05665,ECDH10B_RS05985,b1088,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20115,BW25113_RS05670,ECDH10B_RS05990,b1089,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20110,BW25113_RS05675,ECDH10B_RS05995,b1090,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20105,BW25113_RS05680,ECDH10B_RS06000,b1091,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20100,BW25113_RS05685,ECDH10B_RS06005,b1092,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20095,BW25113_RS05690,ECDH10B_RS06010,b1093,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20090,BW25113_RS05695,ECDH10B_RS06015,b1094,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20080,BW25113_RS05705,ECDH10B_RS06025,b1096,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20070,BW25113_RS05715,ECDH10B_RS06035,b1098,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20065,BW25113_RS05720,ECDH10B_RS06040,b1099,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20060,BW25113_RS05725,ECDH10B_RS06045,b1100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20055,BW25113_RS05730,ECDH10B_RS06050,b1101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20050,BW25113_RS05735,ECDH10B_RS06055,b1102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20045,BW25113_RS05740,ECDH10B_RS06060,b1103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20040,BW25113_RS05745,ECDH10B_RS06065,b1104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20035,BW25113_RS05750,ECDH10B_RS06070,b1105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20030,BW25113_RS05755,ECDH10B_RS06075,b1106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20025,BW25113_RS05760,ECDH10B_RS06080,b1107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20020,BW25113_RS05765,ECDH10B_RS06085,b1108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20010,BW25113_RS05775,ECDH10B_RS06095,b1110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20005,BW25113_RS05780,ECDH10B_RS06100,b1111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS20000,BW25113_RS05785,ECDH10B_RS06105,b1112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19990,BW25113_RS05795,ECDH10B_RS06115,b1114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19985,BW25113_RS05800,ECDH10B_RS06120,b1115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19980,BW25113_RS05805,ECDH10B_RS06125,b1116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19975,BW25113_RS05810,ECDH10B_RS06130,b1117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19970,BW25113_RS05815,ECDH10B_RS06135,b1118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19965,BW25113_RS05820,ECDH10B_RS06140,b1119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19955,BW25113_RS05830,ECDH10B_RS06150,b1121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19950,BW25113_RS05835,ECDH10B_RS06155,b1122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19945,BW25113_RS05840,ECDH10B_RS06160,b1123,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19940,BW25113_RS05845,ECDH10B_RS06165,b1124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19550,BW25113_RS05855,ECDH10B_RS06175,b1126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19540,BW25113_RS05865,ECDH10B_RS06185,b1127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19530,BW25113_RS05875,ECDH10B_RS06195,b1129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19525,BW25113_RS05880,ECDH10B_RS06200,b1130,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19515,BW25113_RS05890,ECDH10B_RS06210,b1132,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19510,BW25113_RS05895,ECDH10B_RS06215,b1133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19505,BW25113_RS05900,ECDH10B_RS06220,b1134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19500,BW25113_RS05905,ECDH10B_RS06225,b1135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19065,BW25113_RS06030,ECDH10B_RS06245,b1161,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19060,BW25113_RS06035,ECDH10B_RS06250,b1162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19055,BW25113_RS06040,ECDH10B_RS06255,b1163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19050,BW25113_RS06045,ECDH10B_RS06260,b1164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19045,BW25113_RS06050,ECDH10B_RS06265,b1165,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19040,BW25113_RS06055,ECDH10B_RS06270,b1166,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19035,BW25113_RS06060,ECDH10B_RS06275,b1167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13705,BW25113_RS00590,ECDH10B_RS00495,b0118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13710,BW25113_RS00595,ECDH10B_RS00500,b0119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13715,BW25113_RS00600,ECDH10B_RS00505,b0120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13720,BW25113_RS00605,ECDH10B_RS00510,b0121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13725,BW25113_RS00610,ECDH10B_RS00515,b0122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS13730,BW25113_RS00615,ECDH10B_RS00520,b0123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19025,BW25113_RS06070,ECDH10B_RS06285,b4520,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS19000,BW25113_RS06090,ECDH10B_RS06300,b1171,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS18995,BW25113_RS06095,ECDH10B_RS06305,b1172,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS18990,BW25113_RS06100,ECDH10B_RS06310,b4593,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS18980,BW25113_RS06110,ECDH10B_RS06320,b1174,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS18975,BW25113_RS06115,ECDH10B_RS06325,b1175,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS18970,BW25113_RS06120,ECDH10B_RS06330,b1176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS18965,BW25113_RS06125,ECDH10B_RS06335,b1177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS18960,BW25113_RS06130,ECDH10B_RS06340,b1178,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS18955,BW25113_RS06140,ECDH10B_RS06350,b1179,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS18950,BW25113_RS06145,ECDH10B_RS06355,b1180,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DR76_RS18945,BW25113_RS06150,ECDH10B_RS06360,b1181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
