"","gene_id","gene_name","description","locus","ATCC2_FPKM","ATCC3_FPKM","sp1_FPKM","sp2_FPKM","ATCC2_count","ATCC3_count","sp1_count","sp2_count","norm1","norm2","count","ATCC_GSE94978"
"1600","DR76_RS08000","-","capsular polysaccharide biosynthesis protein","NZ_CP009072.1:1664756-1665994",28.6027836772388,55.5480044822822,0,0,690,1956,0,0,35.4388659275283,68.8239745570855,52.1314202423069,1
"1601","DR76_RS08005","-","capsule polysaccharide transporter","NZ_CP009072.1:1666029-1668056",65.1885396945845,77.5898151484024,0.0294309796979537,0,2574,4472,1,0,132.202378112258,157.352154508838,144.777266310548,1
"1602","DR76_RS08010","-","3-deoxy-manno-octulosonate cytidylyltransferase","NZ_CP009072.1:1668053-1668793",145.69516114687,144.590586073831,0,0,2102,3045,0,0,107.960139390818,107.1416168335,107.550878112159,1
"1603","DR76_RS08015","-","polysialic acid transporter","NZ_CP009072.1:1668803-1670479",154.633305774538,118.377969537035,0,0,5049,5642,0,0,259.320049374044,198.519869351266,228.919959362655,1
"1604","DR76_RS08020","-","capsule polysaccharide transporter","NZ_CP009072.1:1670503-1671651",130.703732520195,82.1314669666203,0,0,2924,2682,0,0,150.178614452308,94.3690694080283,122.273841930168,1
"1605","DR76_RS08025","-","arabinose 5-phosphate isomerase","NZ_CP009072.1:1671723-1672706",326.589163396876,197.421089256703,0.0606565313287095,0,6257,5521,1,0,321.363745084848,194.262353542776,257.813049313812,1
"1606","DR76_RS08030","-","transposase","NZ_CP009072.1:1673517-1673672",173.836188311538,78.0410115744242,0,0,528,346,0,0,27.1184365358478,12.174384047419,19.6464102916334,1
"1607","DR76_RS08035","-","hypothetical protein","NZ_CP009072.1:1674121-1675038",340.614154778514,122.614690849878,0,0,6088,3199,0,0,312.683790966366,112.560273317033,212.6220321417,1
"1608","DR76_RS08040","-","S-adenosylhomocysteine hydrolase","NZ_CP009072.1:1675031-1675426",709.581416930099,286.375601807319,0,0,5471,3223,0,0,280.99425433262,113.404739262519,197.199496797569,1
"1609","DR76_RS08045","-","restriction methylase","NZ_CP009072.1:1675495-1676340",21.7949204264191,14.6816536532721,0.9175196588812,1.30793891727892,359,353,13,21,18.4384824173662,12.4206866148523,15.4295845161093,1
"1610","DR76_RS08050","-","transposase","NZ_CP009072.1:1676624-1677643",8.20764527490544,11.0042812453695,0,0,163,319,0,0,8.37179006693786,11.2243598587476,9.79807496284272,1
"1611","DR76_RS08055","-","hypothetical protein","NZ_CP009072.1:1677857-1678054",24.3834004181498,18.6593177854031,8.44412439163913,6.91897189956373,94,105,28,26,4.82790347418502,3.69453851149999,4.2612209928425,1
"1612","DR76_RS08060","-","hypothetical protein","NZ_CP009072.1:1678071-1678559",11.4485282492923,8.63460134678002,0,0,109,120,0,0,5.59831360304433,4.22232972742856,4.91032166523645,1
"1613","DR76_RS08065","-","toxin","NZ_CP009072.1:1678556-1678933",1.90217579419465,1.30315373182209,0.315959550757219,0.975763954160468,14,14,2,7,0.719049453602024,0.492605134866665,0.605827294234345,1
"1614","DR76_RS08070","-","antitoxin","NZ_CP009072.1:1679010-1679390",7.54908473966781,9.32751463320138,2.9777421574073,4.42559691297807,56,101,19,32,2.8761978144081,3.55379418725237,3.21499600083023,1
"1615","DR76_RS08075","-","hypothetical protein","NZ_CP009072.1:1679440-1680084",36.7089827880681,27.4942509005225,0,0.0817043895945809,461,504,0,1,23.6772712936095,17.7337848552,20.7055280744047,1
"1616","DR76_RS08080","-","hypothetical protein","NZ_CP009072.1:1680103-1680324",3.47034698698318,2.21888338121058,0,0,15,14,0,0,0.770410128859312,0.492605134866665,0.631507631862989,1
"1617","DR76_RS08085","-","hypothetical protein","NZ_CP009072.1:1680387-1680863",3.8762653619841,1.84416117916044,0.125127938841615,0.441804571922731,36,25,1,4,1.84898430926235,0.879652026547617,1.36431816790498,1
"1618","DR76_RS08090","-","hypothetical protein","NZ_CP009072.1:1680879-1681364",4.54427504941766,4.41634373605881,0.49149263451123,0.433623005776014,43,61,4,4,2.20850903606336,2.14635094477618,2.17742999041977,1
"1619","DR76_RS08095","-","hypothetical protein","NZ_CP009072.1:1681419-1682237",2.57116514615771,1.50369339113652,6.48884167989445,8.42807643534841,41,35,89,131,2.10578768554879,1.23151283716666,1.66865026135772,1
"1620","DR76_RS08100","-","hypothetical protein","NZ_CP009072.1:1682338-1682571",12.9498869381896,9.62359775875131,0,0,59,64,0,0,3.03027984017996,2.2519091879619,2.64109451407093,1
"1621","DR76_RS08105","-","hypothetical protein","NZ_CP009072.1:1682650-1683105",0.788462930593353,0.540155538532211,0,0,7,7,0,0,0.359524726801012,0.246302567433333,0.302913647117172,1
"1622","DR76_RS08110","-","hypothetical protein","NZ_CP009072.1:1683182-1683307",0,0.558460737093111,0,0,0,2,0,0,0,0.0703721621238093,0.0351860810619047,1
"1623","DR76_RS08115","-","-","NZ_CP009072.1:1684179-1685700",7.05281741927955,2.77419189131106,0,0,209,120,0,0,10.7343811287731,4.22232972742856,7.47835542810082,1
"1624","DR76_RS08120","-","-","NZ_CP009072.1:1685829-1687395",77.15572443905,44.2801311152283,0,0,2354,1972,0,0,120.903029555655,69.386951854076,95.1449907048653,1
"1625","DR76_RS08125","-","isocitrate lyase","NZ_CP009072.1:1687415-1687762",3.83726213676122,3.53886461879544,0,0,26,35,0,0,1.33537755668947,1.23151283716666,1.28344519692807,1
"1626","DR76_RS08130","-","transposase","NZ_CP009072.1:1687762-1688439",6.81776761676406,6.90229923787602,0,0,90,133,0,0,4.62246077315587,4.67974878123332,4.6511047771946,1
"1627","DR76_RS08135","-","transposase","NZ_CP009072.1:1688802-1690367",149.227999928874,113.939094424282,0,0,4550,5071,0,0,233.691072420658,178.428617064919,206.059844742788,1
"1628","DR76_RS08140","-","cytochrome O ubiquinol oxidase","NZ_CP009072.1:1690410-1690802",5.88104603900966,6.62539918684247,0,0,45,74,0,0,2.31123038657794,2.60376999858095,2.45750019257944,1
"1629","DR76_RS08145","-","hypothetical protein","NZ_CP009072.1:1690789-1691118",15.2524981179568,13.7545364758177,0,0,98,129,0,0,5.03334617521417,4.5390044569857,4.78617531609994,1
"1630","DR76_RS08150","-","hypothetical protein","NZ_CP009072.1:1691297-1694425",11.2602869542879,16.4516550827833,0,0.0673508407820846,686,1463,0,4,35.2334232264992,51.4772365935665,43.3553299100329,1
"1631","DR76_RS08155","-","hypothetical protein","NZ_CP009072.1:1694753-1695625",0.764815133787459,0.926997811080378,0,0,13,23,0,0,0.667688778344737,0.809279864423807,0.738484321384272,1
"1632","DR76_RS08160","-","hypothetical protein","NZ_CP009072.1:1695921-1696115",7.11159899742354,2.88711745648773,0,0,27,16,0,0,1.38673823194676,0.562977296990475,0.974857764468618,1
"1633","DR76_RS08165","-","hypothetical protein","NZ_CP009072.1:1696957-1698447",42.8522210437906,35.84685223177,0.0400308697702549,0.0353449572692855,1244,1519,1,1,63.8926800200656,53.4476571330332,58.6701685765494,1
"1634","DR76_RS08170","-","hypothetical protein","NZ_CP009072.1:1698568-1699140",127.550114530916,89.0398249037294,0,0,1423,1450,0,0,73.08624089112,51.0198175397618,62.0530292154409,1
"1635","DR76_RS08175","-","Rha family transcriptional regulator","NZ_CP009072.1:1699226-1699432",60.7892110618835,42.6652796569161,0,0,245,251,0,0,12.5833654380354,8.83170634653807,10.7075358922867,1
"1636","DR76_RS08180","-","hypothetical protein","NZ_CP009072.1:1700378-1700518",152.260824285723,88.8387078758259,0,0,418,356,0,0,21.4687622575462,12.5262448580381,16.9975035577921,1
"1637","DR76_RS08185","-","hypothetical protein","NZ_CP009072.1:1700538-1700747",83.1553276714889,52.2764568795534,0,0,340,312,0,0,17.4626295874777,10.9780572913143,14.220343439396,1
"1638","DR76_RS08190","-","hypothetical protein","NZ_CP009072.1:1701246-1701815",0.991140688566031,3.70378952506617,0.209531070502156,0,11,60,2,0,0.564967427830162,2.11116486371428,1.33806614577222,1
"1639","DR76_RS08195","-","hypothetical protein","NZ_CP009072.1:1701981-1702400",0.366838708864146,0.586454584692114,0,0,3,7,0,0,0.154082025771862,0.246302567433333,0.200192296602598,1
"1640","DR76_RS08200","-","hypothetical protein","NZ_CP009072.1:1702360-1702668",0.997231441572436,0.455443707920595,0,0,6,4,0,0,0.308164051543725,0.140744324247619,0.224454187895672,1
"1641","DR76_RS08205","-","transposase","NZ_CP009072.1:1702584-1704122",0.634066359481699,0.434397000211635,0.0387823436175764,0,19,19,1,0,0.975852829888462,0.668535540176189,0.822194185032325,1
"1642","DR76_RS08210","-","transposase","NZ_CP009072.1:1704122-1705219",34.053334219562,29.1294507274913,0,0,728,909,0,0,37.3905715873053,31.9841476852713,34.6873596362883,1
"1643","DR76_RS08215","-","isocitrate lyase","NZ_CP009072.1:1705250-1705600",4.53610512999903,2.7066408414053,0,0,31,27,0,0,1.59218093297591,0.950024188671426,1.27110256082367,1
"1644","DR76_RS08220","-","transposase","NZ_CP009072.1:1705597-1706022",3.25530940022908,4.46023913302,0,0,27,54,0,0,1.38673823194676,1.90004837734285,1.64339330464481,1
"1645","DR76_RS08225","-","hypothetical protein","NZ_CP009072.1:1706050-1706253",2.26604174345286,1.55233812962951,0,0,9,9,0,0,0.462246077315587,0.316674729557142,0.389460403436365,1
"1646","DR76_RS08230","-","hypothetical protein","NZ_CP009072.1:1706228-1706491",5.64181621710547,8.53000710434775,0,0,29,64,0,0,1.48945958246134,2.2519091879619,1.87068438521162,1
"1647","DR76_RS08235","-","N-acetylneuraminate lyase","NZ_CP009072.1:1706684-1707601",15.2739295563362,105.979863184663,0,0,273,2765,0,0,14.0214643452395,97.2895141361664,55.6554892407029,1
"1648","DR76_RS08240","-","N-acetylmannosamine kinase","NZ_CP009072.1:1707635-1708510",5.68719810561256,24.9837281239026,0,0,97,622,0,0,4.98198549995688,21.8857424205047,13.4338639602308,1
"1649","DR76_RS08245","-","sialic acid transporter","NZ_CP009072.1:1708559-1710031",5.26507359607347,25.2728334596609,0,0,151,1058,0,0,7.75546196385041,37.2268737634951,22.4911678636728,1
"1650","DR76_RS08250","-","peptidase S9","NZ_CP009072.1:1710035-1710865",3.46113271457694,26.5907024496661,0,0,56,628,0,0,2.8761978144081,22.0968589068761,12.4865283606421,1
"1651","DR76_RS08255","-","N-acetylneuraminic acid channel protein","NZ_CP009072.1:1710911-1711621",1.8781536196806,22.1212108028972,0,0,26,447,0,0,1.33537755668947,15.7281782346714,8.53177789568043,1
"1652","DR76_RS08260","-","N-acetylneuraminic acid mutarotase","NZ_CP009072.1:1711652-1712743",12.3228178939871,49.7180483453106,0,0,262,1543,0,0,13.4564969174093,54.2921230785189,33.8743099979641,1
"1653","DR76_RS08265","-","hydrolase","NZ_CP009072.1:1712805-1713728",270.088196752163,123.037047908773,0.064595267129275,0,4859,3231,1,0,249.56152107516,113.686227911014,181.623874493087,1
"1654","DR76_RS08270","-","transcriptional regulator","NZ_CP009072.1:1713764-1714498",269.03209191625,124.27629571017,0,0,3850,2596,0,0,197.738599740557,91.3430664367045,144.540833088631,1
"1655","DR76_RS08275","-","hypothetical protein","NZ_CP009072.1:1714598-1715584",81.1259450300063,40.7830715544727,0,0,1559,1144,0,0,80.0712927261111,40.2528767348189,60.162084730465,1
"1656","DR76_RS08280","-","MFS transporter","NZ_CP009072.1:1715743-1716936",36.6923343019283,32.5928121085537,0,0,853,1106,0,0,43.8106559944662,38.9158056544666,41.3632308244664,1
"1657","DR76_RS08285","-","aerobactin synthase IucA","NZ_CP009072.1:1717072-1718796",22.5391630126901,10.7088086185719,0,0,757,525,0,0,38.8800311697666,18.4726925575,28.6763618636333,1
"1658","DR76_RS08290","-","N(6)-hydroxylysine O-acetyltransferase","NZ_CP009072.1:1718797-1719744",21.021036035935,11.3204061383286,0,0,388,305,0,0,19.9279419998275,10.7317547238809,15.3298483618542,1
"1659","DR76_RS08295","-","aerobactin synthase IucC","NZ_CP009072.1:1719744-1721486",30.0856288089172,17.8453825340439,0,0,1021,884,0,0,52.4392494376905,31.1044956587237,41.7718725482071,1
"1660","DR76_RS08300","-","lysine 6-monooxygenase","NZ_CP009072.1:1721483-1722820",161.452180853117,70.8192289360819,0,0,4206,2693,0,0,216.023000132151,94.7561162997093,155.38955821593,1
"1661","DR76_RS08305","-","ligand-gated channel protein","NZ_CP009072.1:1722823-1725021",37.4869930315399,26.2415460493776,0,0,1605,1640,0,0,82.4338837879464,57.7051729415237,70.069528364735,1
"1662","DR76_RS08310","-","hypothetical protein","NZ_CP009072.1:1725007-1725204",23.3456891119497,10.3070402849191,0,0,90,58,0,0,4.62246077315587,2.04079270159047,3.33162673737317,1
"1663","DR76_RS08315","-","autotransporter","NZ_CP009072.1:1725965-1729852",58.4941074345193,50.8424389912804,0,0,4428,5618,0,0,227.425070039269,197.67540340578,212.550236722525,1
"1664","DR76_RS08320","-","hypothetical protein","NZ_CP009072.1:1729899-1730480",37.1526606220101,26.7220549968435,0,0,421,442,0,0,21.622844283318,15.5522478293619,18.5875460563399,1
"1665","DR76_RS08325","-","transposase","NZ_CP009072.1:1730818-1731252",8.61919939364946,11.5669399727844,0,0,73,143,0,0,3.74932929378198,5.03160959185237,4.39046944281718,1
"1666","DR76_RS08330","-","isocitrate lyase","NZ_CP009072.1:1731249-1731599",13.462050893105,11.7286922486178,0,0,92,117,0,0,4.72518212367045,4.11677148424285,4.42097680395665,1
"1667","DR76_RS08335","-","transposase","NZ_CP009072.1:1731630-1733111",26.4774220990186,26.0453041020032,0,0,764,1097,0,0,39.2395558965676,38.5991309249094,38.9193434107385,1
"1668","DR76_RS08340","-","transposase","NZ_CP009072.1:1733057-1733242",1.38067568299331,1.70256440023882,0,0,5,9,0,0,0.256803376286437,0.316674729557142,0.28673905292179,1
"1669","DR76_RS08345","-","transposase","NZ_CP009072.1:1733246-1733503",17.717471340143,14.1835732367169,0,0,89,104,0,0,4.57110009789858,3.65935243043809,4.11522626416833,1
"1670","DR76_RS08350","-","hypothetical protein","NZ_CP009072.1:1733575-1733664",1.71191397469935,0.781845031930355,5.97129852858184,7.6108690895201,3,2,9,13,0.154082025771862,0.0703721621238093,0.112227093947836,1
"1671","DR76_RS08355","-","-","NZ_CP009072.1:1733621-1733985",61.6328737874903,55.7192985500095,183.71550499473,219.427851479534,438,578,1123,1520,22.4959757626919,20.3375548537809,21.4167653082364,1
"1672","DR76_RS08360","-","integrase","NZ_CP009072.1:1733943-1734848",57.4264603522991,46.2545395461896,277.59970381169,308.472504271196,1013,1191,4212,5304,52.0283640356322,41.9066225447285,46.9674932901803,1
"1673","DR76_RS08365","-","hypothetical protein","NZ_CP009072.1:1735227-1735409",0.280540100596326,0,0,0,1,0,0,0,0.0513606752572874,0,0.0256803376286437,1
"1674","DR76_RS08370","-","ligand-gated channel","NZ_CP009072.1:1735348-1737438",23.5065383995072,15.2287923448292,0,0,957,905,0,0,49.1521662212241,31.8434033610237,40.4977847911239,1
"1675","DR76_RS08375","-","hypothetical protein","NZ_CP009072.1:1737699-1737896",141.112127505653,82.8117063847758,0,0,544,466,0,0,27.9402073399644,16.3967137748476,22.168460557406,1
"1676","DR76_RS08380","-","hypothetical protein","NZ_CP009072.1:1738300-1738542",319.577461859966,264.257550300994,0,0,1512,1825,0,0,77.6573409890186,64.214597937976,70.9359694634973,1
"1677","DR76_RS08385","-","hypothetical protein","NZ_CP009072.1:1738630-1738821",101.383696075011,65.9739058137444,0,0,379,360,0,0,19.4656959225119,12.6669891822857,16.0663425523988,1
"1678","DR76_RS08390","-","hypothetical protein","NZ_CP009072.1:1738833-1739201",54.562084012721,35.6628239210506,0,0,392,374,0,0,20.1333847008567,13.1595943171523,16.6464895090045,1
"1679","DR76_RS08395","-","hypothetical protein","NZ_CP009072.1:1739205-1739420",28.2960262406363,25.0863977753675,0,0,119,154,0,0,6.11192035561721,5.41865648353332,5.76528841957526,1
"1680","DR76_RS08400","-","hypothetical protein","NZ_CP009072.1:1739417-1739689",28.972621482561,23.9729230292929,0,0,154,186,0,0,7.90954398962227,6.54461107751427,7.22707753356827,1
"1681","DR76_RS08405","-","membrane protein","NZ_CP009072.1:1739973-1740401",62.7342157062293,42.8958713616847,0,0,524,523,0,0,26.9129938348186,18.4023203953761,22.6576571150974,1
"1682","DR76_RS08410","-","TetR family transcriptional regulator","NZ_CP009072.1:1740441-1741001",101.897381243177,55.6328891909966,0,0,1113,887,0,0,57.1644315613609,31.2100539019094,44.1872427316352,1
"1683","DR76_RS08415","-","hypothetical protein","NZ_CP009072.1:1741043-1741303",50.3766930356035,26.4232490110278,0,0,256,196,0,0,13.1483328658656,6.89647188813332,10.0224023769995,1
"1684","DR76_RS08420","-","hypothetical protein","NZ_CP009072.1:1741855-1742142",14.623501768772,15.7604063785411,0,0,82,129,0,0,4.21157537109757,4.5390044569857,4.37528991404164,1
"1685","DR76_RS08425","-","hypothetical protein","NZ_CP009072.1:1742224-1742487",36.3804241844039,43.9826132636177,0,0,187,330,0,0,9.60444627311275,11.6114067504285,10.6079265117706,1
"1686","DR76_RS08430","-","hypothetical protein","NZ_CP009072.1:1742884-1743060",47.8787096029229,19.4815479996561,0,0,165,98,0,0,8.47451141745243,3.44823594406666,5.96137368075954,1
"1687","DR76_RS08435","-","-","NZ_CP009072.1:1743075-1743214",106.390127022433,55.040979149653,0,0,290,219,0,0,14.8945958246134,7.70575175255712,11.3001737885852,1
"1688","DR76_RS08440","-","transposase","NZ_CP009072.1:1743273-1743371",10.37598695098,1.77722093633289,0,0,20,5,0,0,1.02721350514575,0.175930405309523,0.601571955227636,1
"1689","DR76_RS08445","-","transposase","NZ_CP009072.1:1743333-1743659",49.0046427159204,32.0656386363225,33.5992665005947,30.9382307473215,312,298,184,192,16.0245306802737,10.4854521564476,13.2549914183606,1
"1690","DR76_RS08450","-","-","NZ_CP009072.1:1743659-1744191",47.9880137230384,32.5454949334313,48.9567627117452,48.7371957028991,498,493,437,493,25.5776162781291,17.346737963519,21.4621771208241,1
"1691","DR76_RS08455","-","transposase","NZ_CP009072.1:1744159-1744545",22.6942535275536,10.364914470166,15.1207171753865,15.6576702548528,171,114,98,115,8.78267546899615,4.01121324105713,6.39694435502664,1
"1692","DR76_RS08460","-","transposase","NZ_CP009072.1:1744511-1744591",38.6790983067925,29.1045796896099,0,0,61,67,0,0,3.13300119069453,2.35746743114761,2.74523431092107,1
"1693","DR76_RS08465","-","Major pilus subunit operon regulatory protein","NZ_CP009072.1:1745109-1745342",20.8515047914649,14.4353330900231,0,0,95,96,0,0,4.87926414944231,3.37786378194285,4.12856396569258,1
"1694","DR76_RS08470","-","hypothetical protein","NZ_CP009072.1:1745593-1745760",0,0.628268329229749,0,0,0,3,0,0,0,0.105558243185714,0.052779121592857,1
"1695","DR76_RS08475","-","Major pilu subunit operon regulatory protein papB","NZ_CP009072.1:1745747-1746061",79.2421160031496,104.999776763107,0,0,486,940,0,0,24.9612881750417,33.0749161981904,29.018102186616,1
"1696","DR76_RS08480","-","F7-2 fimbrial protein","NZ_CP009072.1:1746268-1746834",394.580382376689,1764.640937912,0,0.0929441468933063,4356,28436,0,1,223.727101420744,1000.55140107632,612.139251248533,1
"1697","DR76_RS08485","-","PAP fimbrial minor pilin protein","NZ_CP009072.1:1746904-1747491",56.6888855806049,98.7963138340343,0,0,649,1651,0,0,33.3330782419796,58.0922198332046,45.7126490375921,1
"1698","DR76_RS08490","-","fimbrial protein SteB","NZ_CP009072.1:1747550-1750060",52.4447419938447,65.6919007818055,0,0,2564,4688,0,0,131.688771359685,164.952348018209,148.320559688947,1
"1699","DR76_RS08495","-","molecular chaperone","NZ_CP009072.1:1750131-1750865",31.0958942670598,59.1221968634463,0,0,445,1235,0,0,22.8555004894929,43.4548101114523,33.1551553004726,1
"1700","DR76_RS08500","-","protein papJ","NZ_CP009072.1:1750902-1751483",14.4727440185785,27.1452696455904,0,0,164,449,0,0,8.42315074219514,15.7985503967952,12.1108505694952,1
"1701","DR76_RS08505","-","fimbrial adapter papK","NZ_CP009072.1:1751493-1752029",17.5028321946938,25.4230984692906,0,0,183,388,0,0,9.3990035720836,13.652199452019,11.5256015120513,1
"1702","DR76_RS08510","-","fimbrial protein","NZ_CP009072.1:1752056-1752583",21.7894036804048,52.2460259621698,0,0,224,784,0,0,11.5047912576324,27.5858875525333,19.5453394050828,1
"1703","DR76_RS08515","-","fimbrial adapter papF","NZ_CP009072.1:1752658-1753158",18.1453505600981,37.0823232462017,0,0,177,528,0,0,9.09083952053988,18.5782508006857,13.8345451606128,1
"1704","DR76_RS08520","-","fimbrial protein","NZ_CP009072.1:1753202-1754212",23.8260848991727,48.7593498238055,0,0,469,1401,0,0,24.0881566956678,49.2956995677284,36.6919281316981,1
"1705","DR76_RS08525","-","transcriptional regulator","NZ_CP009072.1:1754526-1755026",126.710146989086,142.991731721752,0,0,1236,2036,0,0,63.4817946180073,71.6388610420379,67.5603278300226,1
"1706","DR76_RS08530","-","protein encoded within IS","NZ_CP009072.1:1755130-1755279",147.91865782995,202.202771294681,0,0,432,862,0,0,22.1878117111482,30.3304018753618,26.259106793255,1
"1707","DR76_RS08535","-","transposase","NZ_CP009072.1:1755449-1755841",40.9056304046072,42.79629496677,0,0,313,478,0,0,16.075891355531,16.8189467475904,16.4474190515607,1
"1708","DR76_RS08540","-","hypothetical protein%2C putative transposase ORF2%2CIS66 family","NZ_CP009072.1:1755891-1756238",9.15041896913597,8.5943244590438,0,0,62,85,0,0,3.18436186595182,2.9908168902619,3.08758937810686,1
"1709","DR76_RS08545","-","transposase","NZ_CP009072.1:1756235-1756636",3.96062910604393,4.37636821991649,0,0,31,50,0,0,1.59218093297591,1.75930405309523,1.67574249303557,1
"1710","DR76_RS08550","-","transposase","NZ_CP009072.1:1756718-1757020",17.2897399919253,18.8123956154684,0,0,102,162,0,0,5.23878887624332,5.70014513202856,5.46946700413594,1
"1711","DR76_RS08555","-","transposase","NZ_CP009072.1:1757056-1757874",36.1845025226653,40.1697006198801,0,0,577,935,0,0,29.6351096234549,32.8989857928809,31.2670477081679,1
"1712","DR76_RS08560","-","hemolysin D","NZ_CP009072.1:1758186-1759622",11.0084252414571,15.646427812798,0,0,308,639,0,0,15.8190879792445,22.4839057985571,19.1514968889008,1
"1713","DR76_RS08565","-","peptidase C39","NZ_CP009072.1:1759641-1761764",5.3923778542133,9.80704605550605,0,0,223,592,0,0,11.4534305823751,20.8301599886476,16.1417952855113,1
"1714","DR76_RS08570","-","exotoxin paxA","NZ_CP009072.1:1761835-1764909",31.768454898651,77.1347517546832,0,0,1902,6741,0,0,97.6880043393607,237.189372438299,167.43868838883,1
"1715","DR76_RS08575","-","hemolysin-activating lysine-acyltransferase hlyC","NZ_CP009072.1:1764921-1765433",30.7362816590043,44.6513505355667,0,0,307,651,0,0,15.7677273039872,22.9061387712999,19.3369330376436,1
"1716","DR76_RS08580","-","hypothetical protein","NZ_CP009072.1:1766615-1766857",87.9261020780787,106.137402949258,0,0,416,733,0,0,21.3660409070316,25.7913974183761,23.5787191627039,1
"1717","DR76_RS08585","-","hypothetical protein","NZ_CP009072.1:1766912-1767655",30.3745653350164,21.9913102657913,0,0,440,465,0,0,22.5986971132065,16.3615276937857,19.4801124034961,1
"1718","DR76_RS08590","-","-","NZ_CP009072.1:1767655-1768253",12.0898865658476,9.57485625696795,0,0,141,163,0,0,7.24185521127753,5.73533121309046,6.488593212184,1
"1719","DR76_RS08595","-","PhoB family transcriptional regulator","NZ_CP009072.1:1768394-1769113",185.25507425901,92.8521522638992,0,0,2597,1900,0,0,133.383673643176,66.8535540176189,100.118613830397,1
"1720","DR76_RS08600","-","sensor histidine kinase","NZ_CP009072.1:1769114-1770586",209.138728881541,87.5232799032073,0,0,5998,3664,0,0,308.06133019321,128.921801010819,218.491565602014,1
"1721","DR76_RS08605","-","transposase","NZ_CP009072.1:1770996-1772114",7.61918716543922,4.52797311402868,0,0,166,144,0,0,8.52587209270972,5.06679567291427,6.79633388281199,1
"1722","DR76_RS08610","-","transposase","NZ_CP009072.1:1772127-1772534",28.9533079870089,19.2316150176753,0,0,230,223,0,0,11.8129553091761,7.84649607680474,9.82972569299043,1
"1723","DR76_RS08615","-","hypothetical protein","NZ_CP009072.1:1772583-1772930",5.60836780741445,5.35876179229031,0,0,38,53,0,0,1.95170565977692,1.86486229628095,1.90828397802894,1
"1724","DR76_RS08620","-","transposase","NZ_CP009072.1:1772927-1773331",4.81904196785241,4.34395067754674,0,0,38,50,0,0,1.95170565977692,1.75930405309523,1.85550485643608,1
"1725","DR76_RS08625","-","phosphoethanolamine transferase","NZ_CP009072.1:1773414-1774394",25.182936660505,13.8090262983674,0,0,481,385,0,0,24.7044847987553,13.5466412088333,19.1255630037943,1
"1726","DR76_RS08630","-","hypothetical protein","NZ_CP009072.1:1774754-1775797",92.8821612673815,49.0717888591674,0,0,1888,1456,0,0,96.9689548857587,51.2309340261332,74.0999444559459,1
"1727","DR76_RS08635","-","hypothetical protein","NZ_CP009072.1:1776053-1777318",42.0297535900892,18.5380179532076,0,0,1036,667,0,0,53.2096595665498,23.4691160682904,38.3393878174201,1
"1728","DR76_RS08640","-","-","NZ_CP009072.1:1777516-1777591",15.5433548140784,5.55560602309234,14.1425491466412,10.3996957978134,23,12,18,15,1.18129553091761,0.422232972742856,0.801764251830234,1
"1729","DR76_RS08645","-","membrane protein","NZ_CP009072.1:1777697-1778404",169.678818029493,65.700572965048,51.6994978627699,53.7335018361012,2339,1322,613,722,120.132619426795,46.515999163838,83.3243092953167,1
"1730","DR76_RS08650","-","ornithine decarboxylase","NZ_CP009072.1:1778803-1780938",42.9207820995731,20.8876141332338,31.5890184833626,34.8810322278332,1785,1268,1130,1414,91.6788053342581,44.6159507864951,68.1473780603766,1
"1731","DR76_RS08655","-","nucleoside permease","NZ_CP009072.1:1780987-1782243",135.286548917551,281.908521030814,32.6822409318783,34.6665878441126,3311,10071,688,827,170.055195776879,354.359022374442,262.20710907566,1
"1732","DR76_RS08660","-","membrane-bound lytic murein transglycosylase C","NZ_CP009072.1:1782445-1783524",43.1810274110247,33.3941896774198,62.531323617861,69.2796521129961,908,1025,1131,1420,46.635493133617,36.0657330884523,41.3506131110346,1
"1733","DR76_RS08665","-","putative Fe(2+)-trafficking protein","NZ_CP009072.1:1783589-1783864",133.7983485504,138.067097202998,100.601054909075,104.046720022534,719,1083,465,545,36.9283255099897,38.1065257900428,37.5174256500162,1
"1734","DR76_RS08670","-","adenine DNA glycosylase","NZ_CP009072.1:1783892-1784944",66.2859794925371,50.657272173085,91.1268473313896,94.4244949245655,1359,1516,1607,1887,69.7991576746536,53.3420988898475,61.5706282822506,1
"1735","DR76_RS08675","-","tRNA (guanine-N(7)-)-methyltransferase","NZ_CP009072.1:1785105-1785824",94.3039152632861,89.1380579120898,128.214091018978,152.000549926895,1322,1824,1546,2077,67.898812690134,64.1794118569141,66.0391122735241,1
"1736","DR76_RS08680","-","hypothetical protein","NZ_CP009072.1:1785824-1786150",224.133585519396,386.078511023346,258.019899693758,282.471867159485,1427,3588,1413,1753,73.2916835921492,126.247658850114,99.7696712211316,1
"1737","DR76_RS08685","-","hypothetical protein","NZ_CP009072.1:1786173-1786313",154.446246381084,154.719005557908,82.1564754616616,94.1720030678193,424,620,194,252,21.7769263090899,21.8153702583809,21.7961482837354,1
"1738","DR76_RS08690","-","hypothetical protein","NZ_CP009072.1:1786334-1787053",111.994802690415,112.448836933623,66.7609372454849,74.7927782892905,1570,2301,805,1022,80.6362601539413,80.9631725234427,80.799716338692,1
"1739","DR76_RS08695","-","L-asparaginase","NZ_CP009072.1:1787229-1788275",5215.88014679543,8663.4382564021,692.64341981131,835.314838739322,106327,257790,12145,16598,5461.0265180816,9070.6198369484,7265.823177515,1
